1/2, -13/32
8/199, -14307065864/312079600999
9/10, 2259/100000
9/11, -6786/161051
9/13, -75852/371293
9/14, -144945/537824
9/16, -376551/1048576
9/17, -549432/1419857
9/19, -1036890/2476099
9/20, -1363131/3200000
9/22, -2211417/5153632
9/23, -2746422/6436343
9/25, -4072176/9765625
9/26, -4877181/11881376
9/28, -6808707/17210368
9/29, -7950780/20511149
9/31, -10628046/28629151
9/32, -12180087/33554432
9/34, -15754725/45435424
9/35, -17795466/52521875
9/37, -22430772/69343957
9/38, -25044777/79235168
9/40, -30915711/102400000
9/41, -34193376/115856201
9/43, -41486562/147008443
9/44, -45524115/164916224
9/46, -54437841/205962976
9/47, -59337342/229345007
9/49, -70081560/282475249
9/50, -75950901/312500000
9/52, -88747227/380204032
9/53, -95700132/418195493
9/55, -110781846/503284375
9/56, -118937871/550731776
9/58, -136549917/656356768
9/59, -146034450/714924299
9/61, -166433436/844596301
9/62, -177377697/916132832
9/64, -200831895/1073741824
9/65, -213372936/1160290625
9/67, -240162282/1350125107
9/68, -254442987/1453933568
9/70, -284859081/1680700000
9/71, -301028166/1804229351
9/73, -335374272/2073071593
9/74, -353586285/2219006624
9/76, -392177331/2535525376
9/77, -412592652/2706784157
9/79, -455755230/3077056399
9/80, -478540071/3276800000
9/82, -526612437/3707398432
9/83, -551938842/3939040643
9/85, -605270916/4437053125
9/86, -633316761/4704270176
9/88, -692270127/5277319168
9/89, -723219120/5584059449
9/91, -788167026/6240321451
9/92, -822208707/6590815232
9/94, -893536065/7339040224
9/95, -930865806/7737809375
9/97, -1008969192/8587340257
9/98, -1049788197/9039207968
9/100, -1135075851/10000000000
9/101, -1179591156/10510100501
9/103, -1272482982/11592740743
9/104, -1320907455/12166529024
9/106, -1421835021/13382255776
9/107, -1474387362/14025517307
9/109, -1583793900/15386239549
9/110, -1640698641/16105100000
9/112, -1759039047/17623416832
9/113, -1820526552/18424351793
9/115, -1948267386/20113571875
9/116, -2014573851/21003416576
9/118, -2152193337/22877577568
9/119, -2223560790/23863536599
9/121, -2371548816/25937424601
9/122, -2448225117/27027081632
9/124, -2607083235/29316250624
9/125, -2689322076/30517578125
9/127, -2859563502/33038369407
9/128, -2947624407/34359738368
9/130, -3129774021/37129300000
9/131, -3223922346/38579489651
9/133, -3418516692/41615795893
9/134, -3519023625/43204003424
9/136, -3726610911/46525874176
9/137, -3833753472/48261724457
9/139, -4054893570/51888844699
9/140, -4168954611/53782400000
9/142, -4404219057/57735339232
9/143, -4525487262/59797108943
9/145, -4775459256/64097340625
9/146, -4904229141/66338290976
9/148, -5169503547/71008211968
9/149, -5306075460/73439775749
9/151, -5587258806/78502725751
9/152, -5731938927/81136812032
9/154, -6029649405/86617093024
9/155, -6182749746/89466096875
9/157, -6497617212/95388992557
9/158, -6659455617/98465804768
9/160, -6992121591/104857600000
9/161, -7163021736/108175616801
9/163, -7514139402/115063617043
9/164, -7694430795/118636749824
9/166, -8064665001/126049300576
9/167, -8254682982/129891985607
9/169, -8644710240/137858491849
9/170, -8844795981/141985700000
9/172, -9255304467/150536645632
9/173, -9465804972/154963892093
9/175, -9897494526/164130859375
9/176, -10118762631/168874213376
9/178, -10572344757/178689902368
9/179, -10804739130/183765996899
9/181, -11280936996/194264244901
9/182, -11524822137/199690286432
9/184, -12024370575/210906087424
9/185, -12280116816/216699865625
9/187, -12803762322/228669389707
9/188, -13071745827/234849287168
9/190, -13620246561/247609900000
9/191, -13900849326/254194901951
9/193, -14474975112/267785184193
9/194, -14768584965/274794888224
9/196, -15369117291/289254654976
9/197, -15676127892/296709280757
9/199, -16303859910/312079600999
10/11, 4190/161051
10/13, -37410/371293
10/17, -473410/1419857
10/19, -963810/2476099
10/21, -1706210/4084101
10/23, -2758210/6436343
10/27, -6040610/14348907
10/29, -8405410/20511149
10/31, -11348610/28629151
10/33, -14947010/39135393
10/37, -24435810/69343957
10/39, -30499010/90224199
10/41, -37563010/115856201
10/43, -45723810/147008443
10/47, -65739010/229345007
10/49, -77804610/282475249
10/51, -91389410/345025251
10/53, -106608610/418195493
10/57, -142430210/601692057
10/59, -163282210/714924299
10/61, -186267810/844596301
10/63, -211521410/992436543
10/67, -269389410/1350125107
10/69, -302291810/1564031349
10/71, -338038210/1804229351
10/73, -376782210/2073071593
10/77, -463896610/2706784157
10/79, -512593410/3077056399
10/81, -564940610/3486784401
10/83, -621111010/3939040643
10/87, -745631810/4984209207
10/89, -814347010/5584059449
10/91, -887615010/6240321451
10/93, -965627810/6956883693
10/97, -1136675010/8587340257
10/99, -1230112610/9509900499
10/101, -1329101410/10510100501
10/103, -1433852610/11592740743
10/107, -1661506210/14025517307
10/109, -1784850210/15386239549
10/111, -1914839810/16850581551
10/113, -2051705410/18424351793
10/117, -2347005410/21924480357
10/119, -2505919810/23863536599
10/121, -2672670210/25937424601
10/123, -2847506210/28153056843
10/127, -3222452610/33038369407
10/129, -3423081410/35723051649
10/131, -3632832610/38579489651
10/133, -3851975010/41615795893
10/137, -4319527810/48261724457
10/139, -4568495010/51888844699
10/141, -4827967010/55730836701
10/143, -5098231810/59797108943
10/147, -5672311010/68641485507
10/149, -5976720610/73439775749
10/151, -6293113410/78502725751
10/153, -6621796610/83841135993
10/157, -7317282210/95388992557
10/159, -7684718210/101621504799
10/161, -8065711810/108175616801
10/163, -8460589410/115063617043
10/167, -9293321410/129891985607
10/169, -9731847810/137858491849
10/171, -10185602210/146211169851
10/173, -10654930210/154963892093
10/177, -11641708610/173726604657
10/179, -12159869410/183765996899
10/181, -12695024610/194264244901
10/183, -13247539010/205236901143
10/187, -14406123810/228669389707
10/189, -15012943010/241162079949
10/191, -15638619010/254194901951
10/193, -16283535810/267785184193
10/197, -17632647010/296709280757
10/199, -18337628610/312079600999
11/12, 7007/248832
11/13, -5258/371293
11/14, -42999/537824
11/15, -112684/759375
11/16, -221045/1048576
11/17, -375078/1419857
11/18, -582043/1889568
11/19, -849464/2476099
11/20, -1185129/3200000
11/21, -1597090/4084101
11/23, -2683428/6436343
11/24, -3375229/7962624
11/25, -4178174/9765625
11/26, -5101635/11881376
11/27, -6155248/14348907
11/28, -7348913/17210368
11/29, -8692794/20511149
11/30, -10197319/24300000
11/31, -11873180/28629151
11/32, -13731333/33554432
11/34, -18039659/45435424
11/35, -20513064/52521875
11/36, -23215225/60466176
11/37, -26158418/69343957
11/38, -29355183/79235168
11/39, -32818324/90224199
11/40, -36560909/102400000
11/41, -40596270/115856201
11/42, -44938003/130691232
11/43, -49599968/147008443
11/45, -59941354/184528125
11/46, -65649815/205962976
11/47, -71736588/229345007
11/48, -78216853/254803968
11/49, -85106054/282475249
11/50, -92419899/312500000
11/51, -100174360/345025251
11/52, -108385673/380204032
11/53, -117070338/418195493
11/54, -126245119/459165024
11/56, -146133405/550731776
11/57, -156881758/601692057
11/58, -168189923/656356768
11/59, -180075984/714924299
11/60, -192558289/777600000
11/61, -205655450/844596301
11/62, -219386343/916132832
11/63, -233770108/992436543
11/64, -248826149/1073741824
11/65, -264574134/1160290625
11/67, -298225928/1350125107
11/68, -316170393/1453933568
11/69, -334888114/1564031349
11/70, -354400079/1680700000
11/71, -374727540/1804229351
11/72, -395892013/1934917632
11/73, -417915278/2073071593
11/74, -440819379/2219006624
11/75, -464626624/2373046875
11/76, -489359585/2535525376
11/78, -541694263/2887174368
11/79, -569342444/3077056399
11/80, -598009269/3276800000
11/81, -627718630/3486784401
11/82, -658494683/3707398432
11/83, -690361848/3939040643
11/84, -723344809/4182119424
11/85, -757468514/4437053125
11/86, -792758175/4704270176
11/87, -829239268/4984209207
11/89, -905878974/5584059449
11/90, -946089859/5904900000
11/91, -987596720/6240321451
11/92, -1030426353/6590815232
11/93, -1074605818/6956883693
11/94, -1120162439/7339040224
11/95, -1167123804/7737809375
11/96, -1215517765/8153726976
11/97, -1265372438/8587340257
11/98, -1316716203/9039207968
11/100, -1423985849/10000000000
11/101, -1479969810/10510100501
11/102, -1537559023/11040808032
11/103, -1596783188/11592740743
11/104, -1657672269/12166529024
11/105, -1720256494/12762815625
11/106, -1784566355/13382255776
11/107, -1850632608/14025517307
11/108, -1918486273/14693280768
11/109, -1988158634/15386239549
11/111, -2133085900/16850581551
11/112, -2208404693/17623416832
11/113, -2285669958/18424351793
11/114, -2364914299/19254145824
11/115, -2446170584/20113571875
11/116, -2529471945/21003416576
11/117, -2614851778/21924480357
11/118, -2702343743/22877577568
11/119, -2791981764/23863536599
11/120, -2883800029/24883200000
11/122, -3074115363/27027081632
11/123, -3172682128/28153056843
11/124, -3273568529/29316250624
11/125, -3376810074/30517578125
11/126, -3482442535/31757969376
11/127, -3590501948/33038369407
11/128, -3701024613/34359738368
11/129, -3814047094/35723051649
11/130, -3929606219/37129300000
11/131, -4047739080/38579489651
11/133, -4291875698/41615795893
11/134, -4417954959/43204003424
11/135, -4546758964/44840334375
11/136, -4678326125/46525874176
11/137, -4812695118/48261724457
11/138, -4949904883/50049003168
11/139, -5089994624/51888844699
11/140, -5233003809/53782400000
11/141, -5378972170/55730836701
11/142, -5527939703/57735339232
11/144, -5835033589/61917364224
11/145, -5993241254/64097340625
11/146, -6154610715/66338290976
11/147, -6319183288/68641485507
11/148, -6487000553/71008211968
11/149, -6658104354/73439775749
11/150, -6832536799/75937500000
11/151, -7010340260/78502725751
11/152, -7191557373/81136812032
11/153, -7376231038/83841135993
11/155, -7756120944/89466096875
11/156, -7951424305/92389579776
11/157, -8150358458/95388992557
11/158, -8352967623/98465804768
11/159, -8559296284/101621504799
11/160, -8769389189/104857600000
11/161, -8983291350/108175616801
11/162, -9201048043/111577100832
11/163, -9422704808/115063617043
11/164, -9648307449/118636749824
11/166, -10111534895/126049300576
11/167, -10349252628/129891985607
11/168, -10591102093/133827821568
11/169, -10837130414/137858491849
11/170, -11087384979/141985700000
11/171, -11341913440/146211169851
11/172, -11600763713/150536645632
11/173, -11863983978/154963892093
11/174, -12131622679/159494694624
11/175, -12403728524/164130859375
11/177, -12961537798/173726604657
11/178, -13247339963/178689902368
11/179, -13537806744/183765996899
11/180, -13832988169/188956800000
11/181, -14132934530/194264244901
11/182, -14437696383/199690286432
11/183, -14747324548/205236901143
11/184, -15061870109/210906087424
11/185, -15381384414/216699865625
11/186, -15705919075/222620278176
11/188, -16370257233/234849287168
11/189, -16710165274/241162079949
11/190, -17055302759/247609900000
11/191, -17405722620/254194901951
11/192, -17761478053/260919263232
11/193, -18122622518/267785184193
11/194, -18489209739/274794888224
11/195, -18861293704/281950621875
11/196, -19238928665/289254654976
11/197, -19622169138/296709280757
11/199, -20405686004/312079600999
12/13, 10932/371293
12/17, -263820/1419857
12/19, -702156/2476099
12/23, -2526348/6436343
12/25, -4064268/9765625
12/29, -8806476/20511149
12/31, -12190476/28629151
12/35, -21468108/52521875
12/37, -27569100/69343957
12/41, -43248396/115856201
12/43, -53061708/147008443
12/47, -77257740/229345007
12/49, -91903116/282475249
12/53, -126979788/418195493
12/55, -147701388/503284375
12/59, -196271436/714924299
12/61, -224437836/844596301
12/65, -289362828/1160290625
12/67, -326467020/1350125107
12/71, -410857356/1804229351
12/73, -458516748/2073071593
12/77, -565731660/2706784157
12/79, -625688076/3077056399
12/83, -759335628/3939040643
12/85, -833455308/4437053125
12/89, -997392396/5584059449
12/91, -1087665996/6240321451
12/95, -1285998348/7737809375
12/97, -1394540940/8587340257
12/101, -1631623116/10510100501
12/103, -1760674188/11592740743
12/107, -2041109580/14025517307
12/109, -2193033036/15386239549
12/113, -2521673868/18424351793
12/115, -2698958028/20113571875
12/119, -3080905356/23863536599
12/121, -3286162956/25937424601
12/125, -3726766668/30517578125
12/127, -3962734860/33038369407
12/131, -4467593676/38579489651
12/133, -4737134028/41615795893
12/137, -5312095500/48261724457
12/139, -5618193996/51888844699
12/143, -6269354508/59797108943
12/145, -6615121548/64097340625
12/149, -7348826316/73439775749
12/151, -7737496716/78502725751
12/155, -8560339788/89466096875
12/157, -8995272780/95388992557
12/161, -9914097036/108175616801
12/163, -10398776268/115063617043
12/167, -11420673420/129891985607
12/169, -11958706956/137858491849
12/173, -13091017548/154963892093
12/175, -13686137868/164130859375
12/179, -14936451276/183765996899
12/181, -15592515276/194264244901
12/185, -16968669708/216699865625
12/187, -17689658700/228669389707
12/191, -19199741196/254194901951
12/193, -19989760908/267785184193
12/197, -21642107340/296709280757
12/199, -22505387916/312079600999
13/14, 16211/537824
13/15, 2158/759375
13/16, -50739/1048576
13/17, -151372/1419857
13/18, -308945/1889568
13/19, -532974/2476099
13/20, -833287/3200000
13/21, -1220024/4084101
13/22, -1703637/5153632
13/23, -2294890/6436343
13/24, -3004859/7962624
13/25, -3844932/9765625
13/27, -5962502/14348907
13/28, -7264335/17210368
13/29, -8744944/20511149
13/30, -10417277/24300000
13/31, -12294594/28629151
13/32, -14390467/33554432
13/33, -16718780/39135393
13/34, -19293729/45435424
13/35, -22129822/52521875
13/36, -25241879/60466176
13/37, -28645032/69343957
13/38, -32354725/79235168
13/40, -40757067/102400000
13/41, -45482164/115856201
13/42, -50578697/130691232
13/43, -56063670/147008443
13/44, -61954399/164916224
13/45, -68268512/184528125
13/46, -75023949/205962976
13/47, -82238962/229345007
13/48, -89932115/254803968
13/49, -98122284/282475249
13/50, -106828657/312500000
13/51, -116070734/345025251
13/53, -136241560/418195493
13/54, -147210869/459165024
13/55, -158797002/503284375
13/56, -171021019/550731776
13/57, -183904292/601692057
13/58, -197468505/656356768
13/59, -211735654/714924299
13/60, -226728047/777600000
13/61, -242468304/844596301
13/62, -258979357/916132832
13/63, -276284450/992436543
13/64, -294407139/1073741824
13/66, -333201089/1252332576
13/67, -353921022/1350125107
13/68, -375555895/1453933568
13/69, -398130824/1564031349
13/70, -421671237/1680700000
13/71, -446202874/1804229351
13/72, -471751787/1934917632
13/73, -498344340/2073071593
13/74, -526007209/2219006624
13/75, -554767382/2373046875
13/76, -584652159/2535525376
13/77, -615689152/2706784157
13/79, -681331794/3077056399
13/80, -715994227/3276800000
13/81, -751922444/3486784401
13/82, -789145617/3707398432
13/83, -827693230/3939040643
13/84, -867595079/4182119424
13/85, -908881272/4437053125
13/86, -951582229/4704270176
13/87, -995728682/4984209207
13/88, -1041351675/5277319168
13/89, -1088482564/5584059449
13/90, -1137153017/5904900000
13/92, -1239240847/6590815232
13/93, -1292723120/6956883693
13/94, -1347874749/7339040224
13/95, -1404728962/7737809375
13/96, -1463319299/8153726976
13/97, -1523679612/8587340257
13/98, -1585844065/9039207968
13/99, -1649847134/9509900499
13/100, -1715723607/10000000000
13/101, -1783508584/10510100501
13/102, -1853237477/11040808032
13/103, -1924946010/11592740743
13/105, -2074446452/12762815625
13/106, -2152311369/13382255776
13/107, -2232301942/14025517307
13/108, -2314455455/14693280768
13/109, -2398809504/15386239549
13/110, -2485401997/16105100000
13/111, -2574271154/16850581551
13/112, -2665455507/17623416832
13/113, -2758993900/18424351793
13/114, -2854925489/19254145824
13/115, -2953289742/20113571875
13/116, -3054126439/21003416576
13/118, -3263377845/22877577568
13/119, -3371873674/23863536599
13/120, -3483004187/24883200000
13/121, -3596810724/25937424601
13/122, -3713334937/27027081632
13/123, -3832618790/28153056843
13/124, -3954704559/29316250624
13/125, -4079634832/30517578125
13/126, -4207452509/31757969376
13/127, -4338200802/33038369407
13/128, -4471923235/34359738368
13/129, -4608663644/35723051649
13/131, -4891375294/38579489651
13/132, -5037435767/40074642432
13/133, -5186692680/41615795893
13/134, -5339191429/43204003424
13/135, -5494977722/44840334375
13/136, -5654097579/46525874176
13/137, -5816597332/48261724457
13/138, -5982523625/50049003168
13/139, -6151923414/51888844699
13/140, -6324843967/53782400000
13/141, -6501332864/55730836701
13/142, -6681437997/57735339232
13/144, -7052690099/61917364224
13/145, -7243934412/64097340625
13/146, -7438989649/66338290976
13/147, -7637905262/68641485507
